InventoryId,Store,City,Brand,Description,Size,onHand,Price,endDate
1_Havenbrook_14439,1,Havenbrook,14439,LushLagoonLatte,750mL,26,4.99,31/12/2016
1_Havenbrook_15651,1,Havenbrook,15651,MoonlitMojito,750mL,1,13.99,31/12/2016
1_Havenbrook_16179,1,Havenbrook,16179,FrostedMapleMingle,750mL,7,49.99,31/12/2016
1_Havenbrook_16328,1,Havenbrook,16328,TranquilToastedTaffy,500mL,18,3.99,31/12/2016
1_Havenbrook_16380,1,Havenbrook,16380,CelestialChai,750mL,54,10.99,31/12/2016
1_Havenbrook_19175,1,Havenbrook,19175,StarrySipAmericano,750mL,19,11.99,31/12/2016
1_Havenbrook_19507,1,Havenbrook,19507,VelvetFizz,750mL,26,8.99,31/12/2016
1_Havenbrook_19549,1,Havenbrook,19549,FrostedFable,3L,8,13.99,31/12/2016
1_Havenbrook_22421,1,Havenbrook,22421,WhisperingWillow,750mL,14,12.99,31/12/2016
1_Havenbrook_24002,1,Havenbrook,24002,EnchantedElderflowerElixir,1.5L,14,8.99,31/12/2016
1_Havenbrook_24310,1,Havenbrook,24310,ZestSplash,750mL,28,7.99,31/12/2016
1_Havenbrook_26754,1,Havenbrook,26754,HushedHazelnut,750mL,0,26.99,31/12/2016
1_Havenbrook_26833,1,Havenbrook,26833,MoonlitMintMelody,750mL,0,19.99,31/12/2016
21_Moonstone_26754,21,Moonstone,26754,HushedHazelnut,750mL,0,26.99,31/12/2016
21_Moonstone_27644,21,Moonstone,27644,EnchantedIced,750mL,14,9.99,31/12/2016
21_Moonstone_29407,21,Moonstone,29407,WildWisteriaWhirl,750mL,22,15.99,31/12/2016
21_Moonstone_29996,21,Moonstone,29996,WhisperQuencher,750mL,43,16.99,31/12/2016
21_Moonstone_32604,21,Moonstone,32604,CarnivalChill,750mL,9,9.99,31/12/2016
21_Moonstone_33683,21,Moonstone,33683,FrothEuphoria,1.5L,9,20.99,31/12/2016
21_Moonstone_35862,21,Moonstone,35862,SunburstSip,750mL,18,19.99,31/12/2016
21_Moonstone_37731,21,Moonstone,37731,CosmicCider,3L,6,10.99,31/12/2016
21_Moonstone_41212,21,Moonstone,41212,SparkleBliss,750mL,13,14.99,31/12/2016
21_Moonstone_44854,21,Moonstone,44854,ChocoMintMystique,750mL,7,49.99,31/12/2016
6_Echo Harbor_2854,6,Echo Harbor,2854,CloudNineCafé,750mL,7,54.99,31/12/2016
6_Echo Harbor_3237,6,Echo Harbor,3237,ChilledCherryCharm,1.75L,3,23.99,31/12/2016
6_Echo Harbor_3487,6,Echo Harbor,3487,SummerBerryBrio,750mL,10,16.99,31/12/2016
6_Echo Harbor_4246,6,Echo Harbor,4246,TranquilToffeeTwirl,375mL,20,5.49,31/12/2016
34_Phoenixville_23399,34,Phoenixville,23399,EnchantedCranberryCove,750mL,9,15.99,31/12/2016
34_Phoenixville_23874,34,Phoenixville,23874,MoonlitMingle,750mL,3,54.99,31/12/2016
34_Phoenixville_24002,34,Phoenixville,24002,EnchantedElderflowerElixir,1.5L,20,8.99,31/12/2016
34_Phoenixville_24147,34,Phoenixville,24147,SereneSpicedCider,750mL,9,9.99,31/12/2016
34_Phoenixville_24310,34,Phoenixville,24310,ZestSplash,750mL,0,7.99,31/12/2016
34_Phoenixville_24396,34,Phoenixville,24396,EtherealElixir,750mL,1,188.99,31/12/2016
34_Phoenixville_24673,34,Phoenixville,24673,ZenBrew,1.5L,13,15.99,31/12/2016
34_Phoenixville_25005,34,Phoenixville,25005,VelvetVioletVapor,750mL,36,17.99,31/12/2016
34_Phoenixville_25154,34,Phoenixville,25154,VanillaVelvetVortex,750mL,14,24.99,31/12/2016
34_Phoenixville_25159,34,Phoenixville,25159,Peaches-n-Dream,750mL,7,11.99,31/12/2016
34_Phoenixville_25693,34,Phoenixville,25693,WhisperingWalnutWaltz,750mL,68,16.99,31/12/2016
19_Amber Springs_24002,19,Amber Springs,24002,EnchantedElderflowerElixir,1.5L,10,8.99,31/12/2016
19_Amber Springs_24310,19,Amber Springs,24310,ZestSplash,750mL,0,7.99,31/12/2016
19_Amber Springs_24396,19,Amber Springs,24396,EtherealElixir,750mL,3,188.99,31/12/2016
19_Amber Springs_24673,19,Amber Springs,24673,ZenBrew,1.5L,3,15.99,31/12/2016
19_Amber Springs_26754,19,Amber Springs,26754,HushedHazelnut,750mL,0,26.99,31/12/2016
19_Amber Springs_26833,19,Amber Springs,26833,MoonlitMintMelody,750mL,31,19.99,31/12/2016
19_Amber Springs_27644,19,Amber Springs,27644,EnchantedIced,750mL,9,9.99,31/12/2016
19_Amber Springs_29407,19,Amber Springs,29407,WildWisteriaWhirl,750mL,11,15.99,31/12/2016
19_Amber Springs_31541,19,Amber Springs,31541,OasisWhirl,750mL,4,21.99,31/12/2016
19_Amber Springs_33035,19,Amber Springs,33035,MapleMystique,750mL,11,8.99,31/12/2016
19_Amber Springs_33683,19,Amber Springs,33683,FrothEuphoria,1.5L,9,20.99,31/12/2016
19_Amber Springs_35862,19,Amber Springs,35862,SunburstSip,750mL,5,19.99,31/12/2016
19_Amber Springs_37731,19,Amber Springs,37731,CosmicCider,3L,7,10.99,31/12/2016
19_Amber Springs_40175,19,Amber Springs,40175,SunburstSorbet,187mL 4 Pk,10,11.99,31/12/2016
19_Amber Springs_41212,19,Amber Springs,41212,SparkleBliss,750mL,13,14.99,31/12/2016
19_Amber Springs_44854,19,Amber Springs,44854,ChocoMintMystique,750mL,12,49.99,31/12/2016
19_Amber Springs_45474,19,Amber Springs,45474,WhisperingWindchai,750mL,7,54.99,31/12/2016
33_Crestwood_5124,33,Crestwood,5124,FrolicFrappe,1.75L,6,64.99,31/12/2016
33_Crestwood_5921,33,Crestwood,5921,SparklingSaffron,750mL,16,19.99,31/12/2016
33_Crestwood_6003,33,Crestwood,6003,WhisperingWhiteChocolate,Liter,3,99.99,31/12/2016
33_Crestwood_6553,33,Crestwood,6553,PomegranatePleasure,750mL,9,13.99,31/12/2016
33_Crestwood_7725,33,Crestwood,7725,MidnightMangoMist,750mL,8,9.99,31/12/2016
33_Crestwood_8102,33,Crestwood,8102,MidnightMochaMist,1.75L,31,24.99,31/12/2016
15_Meadowhaven_8370,15,Meadowhaven,8370,LavenderLullaby,1.75L,7,8.99,31/12/2016
15_Meadowhaven_8847,15,Meadowhaven,8847,LuminousLagoon,750mL,19,5.99,31/12/2016
15_Meadowhaven_11213,15,Meadowhaven,11213,CitrusSilk,750mL,7,21.99,31/12/2016
15_Meadowhaven_11340,15,Meadowhaven,11340,BlissfulBubbly,750mL,12,13.99,31/12/2016
15_Meadowhaven_14383,15,Meadowhaven,14383,SunlitSnowfruitSip,750mL,12,15.99,31/12/2016
15_Meadowhaven_14439,15,Meadowhaven,14439,LushLagoonLatte,750mL,19,4.99,31/12/2016
15_Meadowhaven_15007,15,Meadowhaven,15007,BubbleHarbor,750mL,6,19.99,31/12/2016
15_Meadowhaven_15651,15,Meadowhaven,15651,MoonlitMojito,750mL,6,13.99,31/12/2016
15_Meadowhaven_16159,15,Meadowhaven,16159,GlimmerQuench,750mL,19,9.99,31/12/2016
15_Meadowhaven_16179,15,Meadowhaven,16179,FrostedMapleMingle,750mL,4,49.99,31/12/2016
15_Meadowhaven_16180,15,Meadowhaven,16180,CozyCaramelCrave,750mL,5,10.99,31/12/2016
15_Meadowhaven_16328,15,Meadowhaven,16328,TranquilToastedTaffy,500mL,21,3.99,31/12/2016
73_Cypress Springs_14383,73,Cypress Springs,14383,SunlitSnowfruitSip,750mL,14,15.99,31/12/2016
73_Cypress Springs_14439,73,Cypress Springs,14439,LushLagoonLatte,750mL,24,4.99,31/12/2016
73_Cypress Springs_15007,73,Cypress Springs,15007,BubbleHarbor,750mL,16,19.99,31/12/2016
73_Cypress Springs_15076,73,Cypress Springs,15076,MoonlitMacchiato,750mL,13,11.99,31/12/2016
73_Cypress Springs_15349,73,Cypress Springs,15349,BlossomButterflyBrew,300mL,15,7.99,31/12/2016
73_Cypress Springs_15901,73,Cypress Springs,15901,SparklingApricotAmbrosia,750mL,11,79.99,31/12/2016
73_Cypress Springs_16159,73,Cypress Springs,16159,GlimmerQuench,750mL,21,9.99,31/12/2016
73_Cypress Springs_16179,73,Cypress Springs,16179,FrostedMapleMingle,750mL,9,49.99,31/12/2016
73_Cypress Springs_16180,73,Cypress Springs,16180,CozyCaramelCrave,750mL,20,10.99,31/12/2016
73_Cypress Springs_16328,73,Cypress Springs,16328,TranquilToastedTaffy,500mL,28,3.99,31/12/2016
73_Cypress Springs_16380,73,Cypress Springs,16380,CelestialChai,750mL,103,10.99,31/12/2016
73_Cypress Springs_17487,73,Cypress Springs,17487,CelestialSwell,750mL,28,5.99,31/12/2016
73_Cypress Springs_18884,73,Cypress Springs,18884,VanillaVelour,750mL,10,17.99,31/12/2016
73_Cypress Springs_19055,73,Cypress Springs,19055,VelvetVista,750mL,18,9.99,31/12/2016
73_Cypress Springs_19175,73,Cypress Springs,19175,StarrySipAmericano,750mL,10,11.99,31/12/2016
22_Stonebridge_29407,22,Stonebridge,29407,WildWisteriaWhirl,750mL,12,15.99,31/12/2016
22_Stonebridge_33683,22,Stonebridge,33683,FrothEuphoria,1.5L,6,20.99,31/12/2016
22_Stonebridge_37731,22,Stonebridge,37731,CosmicCider,3L,11,10.99,31/12/2016
22_Stonebridge_40175,22,Stonebridge,40175,SunburstSorbet,187mL 4 Pk,9,11.99,31/12/2016
22_Stonebridge_41212,22,Stonebridge,41212,SparkleBliss,750mL,19,14.99,31/12/2016
22_Stonebridge_44854,22,Stonebridge,44854,ChocoMintMystique,750mL,6,49.99,31/12/2016
23_Willowbrook_804,23,Willowbrook,804,TwilightTingle,Liter,9,15.49,31/12/2016
23_Willowbrook_1094,23,Willowbrook,1094,TranquilBrew,750mL,3,41.99,31/12/2016
23_Willowbrook_1397,23,Willowbrook,1397,BlueberryBrew,750mL,68,14.99,31/12/2016
23_Willowbrook_1655,23,Willowbrook,1655,StarlitSaffronSensation,750mL,5,198.99,31/12/2016
23_Willowbrook_1692,23,Willowbrook,1692,FrothyForestFable,750mL,7,17.99,31/12/2016
23_Willowbrook_1896,23,Willowbrook,1896,AlpineAloeAria,750mL,5,109.99,31/12/2016
61_Crystal Bay_6553,61,Crystal Bay,6553,PomegranatePleasure,750mL,4,13.99,31/12/2016
61_Crystal Bay_7725,61,Crystal Bay,7725,MidnightMangoMist,750mL,24,9.99,31/12/2016
61_Crystal Bay_8102,61,Crystal Bay,8102,MidnightMochaMist,1.75L,27,24.99,31/12/2016
61_Crystal Bay_8370,61,Crystal Bay,8370,LavenderLullaby,1.75L,2,8.99,31/12/2016
61_Crystal Bay_8847,61,Crystal Bay,8847,LuminousLagoon,750mL,14,5.99,31/12/2016
61_Crystal Bay_11213,61,Crystal Bay,11213,CitrusSilk,750mL,30,21.99,31/12/2016
61_Crystal Bay_13229,61,Crystal Bay,13229,CosmicCoconutCrush,750mL,4,99.99,31/12/2016
61_Crystal Bay_14383,61,Crystal Bay,14383,SunlitSnowfruitSip,750mL,12,15.99,31/12/2016
61_Crystal Bay_14439,61,Crystal Bay,14439,LushLagoonLatte,750mL,10,4.99,31/12/2016
61_Crystal Bay_15007,61,Crystal Bay,15007,BubbleHarbor,750mL,15,19.99,31/12/2016
61_Crystal Bay_16159,61,Crystal Bay,16159,GlimmerQuench,750mL,19,9.99,31/12/2016
38_Willowfield_1397,38,Willowfield,1397,BlueberryBrew,750mL,66,14.99,31/12/2016
38_Willowfield_1598,38,Willowfield,1598,SunsetSerenade,750mL,1,949.99,31/12/2016
38_Willowfield_1655,38,Willowfield,1655,StarlitSaffronSensation,750mL,4,198.99,31/12/2016
38_Willowfield_1692,38,Willowfield,1692,FrothyForestFable,750mL,20,17.99,31/12/2016
38_Willowfield_1896,38,Willowfield,1896,AlpineAloeAria,750mL,12,109.99,31/12/2016
38_Willowfield_2013,38,Willowfield,2013,DriftwoodDelight,750mL,8,69.99,31/12/2016
38_Willowfield_2598,38,Willowfield,2598,TropicalTidewave,750mL,16,16.99,31/12/2016
38_Willowfield_2807,38,Willowfield,2807,PearlPop,750mL,24,89.99,31/12/2016
38_Willowfield_2854,38,Willowfield,2854,CloudNineCafé,750mL,57,54.99,31/12/2016
38_Willowfield_3237,38,Willowfield,3237,ChilledCherryCharm,1.75L,11,23.99,31/12/2016
38_Willowfield_3296,38,Willowfield,3296,MysticMangoMingle,750mL,12,22.99,31/12/2016
18_Mistwood_8370,18,Mistwood,8370,LavenderLullaby,1.75L,4,8.99,31/12/2016
18_Mistwood_11213,18,Mistwood,11213,CitrusSilk,750mL,8,21.99,31/12/2016
18_Mistwood_14439,18,Mistwood,14439,LushLagoonLatte,750mL,10,4.99,31/12/2016
18_Mistwood_16328,18,Mistwood,16328,TranquilToastedTaffy,500mL,11,3.99,31/12/2016
18_Mistwood_19507,18,Mistwood,19507,VelvetFizz,750mL,6,8.99,31/12/2016
18_Mistwood_24002,18,Mistwood,24002,EnchantedElderflowerElixir,1.5L,6,8.99,31/12/2016
18_Mistwood_24094,18,Mistwood,24094,CitrusSilhouette,1.5L,1,6.99,31/12/2016
18_Mistwood_29996,18,Mistwood,29996,WhisperQuencher,750mL,5,16.99,31/12/2016
18_Mistwood_33683,18,Mistwood,33683,FrothEuphoria,1.5L,12,20.99,31/12/2016
18_Mistwood_37731,18,Mistwood,37731,CosmicCider,3L,4,10.99,31/12/2016
42_Pine Ridge_2854,42,Pine Ridge,2854,CloudNineCafé,750mL,8,54.99,31/12/2016
42_Pine Ridge_3237,42,Pine Ridge,3237,ChilledCherryCharm,1.75L,7,23.99,31/12/2016
42_Pine Ridge_3487,42,Pine Ridge,3487,SummerBerryBrio,750mL,18,16.99,31/12/2016
42_Pine Ridge_4246,42,Pine Ridge,4246,TranquilToffeeTwirl,375mL,31,5.49,31/12/2016
42_Pine Ridge_5124,42,Pine Ridge,5124,FrolicFrappe,1.75L,0,64.99,31/12/2016
37_Emberford_5124,37,Emberford,5124,FrolicFrappe,1.75L,9,64.99,31/12/2016
37_Emberford_5921,37,Emberford,5921,SparklingSaffron,750mL,14,19.99,31/12/2016
37_Emberford_6553,37,Emberford,6553,PomegranatePleasure,750mL,11,13.99,31/12/2016
37_Emberford_7725,37,Emberford,7725,MidnightMangoMist,750mL,9,9.99,31/12/2016
37_Emberford_8102,37,Emberford,8102,MidnightMochaMist,1.75L,8,24.99,31/12/2016
37_Emberford_8370,37,Emberford,8370,LavenderLullaby,1.75L,12,8.99,31/12/2016
7_Misty Hollow_5921,7,Misty Hollow,5921,SparklingSaffron,750mL,24,19.99,31/12/2016
7_Misty Hollow_6553,7,Misty Hollow,6553,PomegranatePleasure,750mL,12,13.99,31/12/2016
7_Misty Hollow_7750,7,Misty Hollow,7750,EnchantedSip,Liter,9,27.99,31/12/2016
7_Misty Hollow_8102,7,Misty Hollow,8102,MidnightMochaMist,1.75L,23,24.99,31/12/2016
7_Misty Hollow_8370,7,Misty Hollow,8370,LavenderLullaby,1.75L,13,8.99,31/12/2016
7_Misty Hollow_11213,7,Misty Hollow,11213,CitrusSilk,750mL,27,21.99,31/12/2016
7_Misty Hollow_14383,7,Misty Hollow,14383,SunlitSnowfruitSip,750mL,8,15.99,31/12/2016
7_Misty Hollow_14390,7,Misty Hollow,14390,HibiscusHoneyHeaven,750mL,20,11.99,31/12/2016
37_Emberford_8907,37,Emberford,8907,RadiantRainforestRipple,1.5L,8,6.99,31/12/2016
37_Emberford_11213,37,Emberford,11213,CitrusSilk,750mL,21,21.99,31/12/2016
38_Willowfield_5921,38,Willowfield,5921,SparklingSaffron,750mL,10,19.99,31/12/2016
38_Willowfield_6003,38,Willowfield,6003,WhisperingWhiteChocolate,Liter,12,99.99,31/12/2016
38_Willowfield_6553,38,Willowfield,6553,PomegranatePleasure,750mL,31,13.99,31/12/2016
38_Willowfield_7725,38,Willowfield,7725,MidnightMangoMist,750mL,49,9.99,31/12/2016
38_Willowfield_8102,38,Willowfield,8102,MidnightMochaMist,1.75L,34,24.99,31/12/2016
38_Willowfield_8370,38,Willowfield,8370,LavenderLullaby,1.75L,14,8.99,31/12/2016
38_Willowfield_8847,38,Willowfield,8847,LuminousLagoon,750mL,40,5.99,31/12/2016
38_Willowfield_11213,38,Willowfield,11213,CitrusSilk,750mL,64,21.99,31/12/2016
38_Willowfield_11340,38,Willowfield,11340,BlissfulBubbly,750mL,14,13.99,31/12/2016
40_Aurora Bluff_4246,40,Aurora Bluff,4246,TranquilToffeeTwirl,375mL,21,5.49,31/12/2016
40_Aurora Bluff_5124,40,Aurora Bluff,5124,FrolicFrappe,1.75L,2,64.99,31/12/2016
40_Aurora Bluff_5921,40,Aurora Bluff,5921,SparklingSaffron,750mL,2,19.99,31/12/2016
40_Aurora Bluff_6553,40,Aurora Bluff,6553,PomegranatePleasure,750mL,5,13.99,31/12/2016
40_Aurora Bluff_7725,40,Aurora Bluff,7725,MidnightMangoMist,750mL,26,9.99,31/12/2016
40_Aurora Bluff_8102,40,Aurora Bluff,8102,MidnightMochaMist,1.75L,11,24.99,31/12/2016
40_Aurora Bluff_8370,40,Aurora Bluff,8370,LavenderLullaby,1.75L,1,8.99,31/12/2016
25_Crystal Falls_8102,25,Crystal Falls,8102,MidnightMochaMist,1.75L,24,24.99,31/12/2016
25_Crystal Falls_8370,25,Crystal Falls,8370,LavenderLullaby,1.75L,17,8.99,31/12/2016
25_Crystal Falls_11213,25,Crystal Falls,11213,CitrusSilk,750mL,17,21.99,31/12/2016
25_Crystal Falls_14383,25,Crystal Falls,14383,SunlitSnowfruitSip,750mL,6,15.99,31/12/2016
25_Crystal Falls_14439,25,Crystal Falls,14439,LushLagoonLatte,750mL,5,4.99,31/12/2016
25_Crystal Falls_16179,25,Crystal Falls,16179,FrostedMapleMingle,750mL,4,49.99,31/12/2016
25_Crystal Falls_16380,25,Crystal Falls,16380,CelestialChai,750mL,54,10.99,31/12/2016
25_Crystal Falls_19175,25,Crystal Falls,19175,StarrySipAmericano,750mL,5,11.99,31/12/2016
25_Crystal Falls_19507,25,Crystal Falls,19507,VelvetFizz,750mL,24,8.99,31/12/2016
25_Crystal Falls_19549,25,Crystal Falls,19549,FrostedFable,3L,7,13.99,31/12/2016
25_Crystal Falls_22421,25,Crystal Falls,22421,WhisperingWillow,750mL,6,12.99,31/12/2016
40_Aurora Bluff_8847,40,Aurora Bluff,8847,LuminousLagoon,750mL,7,5.99,31/12/2016
40_Aurora Bluff_8907,40,Aurora Bluff,8907,RadiantRainforestRipple,1.5L,9,6.99,31/12/2016
36_Riverbend_6553,36,Riverbend,6553,PomegranatePleasure,750mL,13,13.99,31/12/2016
36_Riverbend_8102,36,Riverbend,8102,MidnightMochaMist,1.75L,18,24.99,31/12/2016
36_Riverbend_8370,36,Riverbend,8370,LavenderLullaby,1.75L,3,8.99,31/12/2016
36_Riverbend_11213,36,Riverbend,11213,CitrusSilk,750mL,6,21.99,31/12/2016
36_Riverbend_14439,36,Riverbend,14439,LushLagoonLatte,750mL,12,4.99,31/12/2016
36_Riverbend_16328,36,Riverbend,16328,TranquilToastedTaffy,500mL,11,3.99,31/12/2016
36_Riverbend_19507,36,Riverbend,19507,VelvetFizz,750mL,10,8.99,31/12/2016
36_Riverbend_24002,36,Riverbend,24002,EnchantedElderflowerElixir,1.5L,5,8.99,31/12/2016
36_Riverbend_24310,36,Riverbend,24310,ZestSplash,750mL,1,7.99,31/12/2016
36_Riverbend_37731,36,Riverbend,37731,CosmicCider,3L,7,10.99,31/12/2016
36_Riverbend_41212,36,Riverbend,41212,SparkleBliss,750mL,12,14.99,31/12/2016
11_Eldertown_3237,11,Eldertown,3237,ChilledCherryCharm,1.75L,4,23.99,31/12/2016
11_Eldertown_3487,11,Eldertown,3487,SummerBerryBrio,750mL,11,16.99,31/12/2016
11_Eldertown_4246,11,Eldertown,4246,TranquilToffeeTwirl,375mL,16,5.49,31/12/2016
11_Eldertown_5124,11,Eldertown,5124,FrolicFrappe,1.75L,8,64.99,31/12/2016
11_Eldertown_5921,11,Eldertown,5921,SparklingSaffron,750mL,14,19.99,31/12/2016
11_Eldertown_6553,11,Eldertown,6553,PomegranatePleasure,750mL,8,13.99,31/12/2016
23_Willowbrook_14383,23,Willowbrook,14383,SunlitSnowfruitSip,750mL,11,15.99,31/12/2016
23_Willowbrook_14439,23,Willowbrook,14439,LushLagoonLatte,750mL,9,4.99,31/12/2016
23_Willowbrook_15007,23,Willowbrook,15007,BubbleHarbor,750mL,4,19.99,31/12/2016
23_Willowbrook_15076,23,Willowbrook,15076,MoonlitMacchiato,750mL,14,11.99,31/12/2016
23_Willowbrook_15349,23,Willowbrook,15349,BlossomButterflyBrew,300mL,8,7.99,31/12/2016
23_Willowbrook_15651,23,Willowbrook,15651,MoonlitMojito,750mL,14,13.99,31/12/2016
23_Willowbrook_16159,23,Willowbrook,16159,GlimmerQuench,750mL,9,9.99,31/12/2016
23_Willowbrook_16179,23,Willowbrook,16179,FrostedMapleMingle,750mL,4,49.99,31/12/2016
23_Willowbrook_16180,23,Willowbrook,16180,CozyCaramelCrave,750mL,8,10.99,31/12/2016
23_Willowbrook_16328,23,Willowbrook,16328,TranquilToastedTaffy,500mL,18,3.99,31/12/2016
23_Willowbrook_16380,23,Willowbrook,16380,CelestialChai,750mL,1,10.99,31/12/2016
23_Willowbrook_17487,23,Willowbrook,17487,CelestialSwell,750mL,12,5.99,31/12/2016
23_Willowbrook_18884,23,Willowbrook,18884,VanillaVelour,750mL,12,17.99,31/12/2016
23_Willowbrook_19055,23,Willowbrook,19055,VelvetVista,750mL,4,9.99,31/12/2016
23_Willowbrook_19175,23,Willowbrook,19175,StarrySipAmericano,750mL,9,11.99,31/12/2016
23_Willowbrook_19507,23,Willowbrook,19507,VelvetFizz,750mL,0,8.99,31/12/2016
23_Willowbrook_19549,23,Willowbrook,19549,FrostedFable,3L,5,13.99,31/12/2016
23_Willowbrook_22008,23,Willowbrook,22008,BlossomBreezeBrew,750mL,4,12.99,31/12/2016
23_Willowbrook_22421,23,Willowbrook,22421,WhisperingWillow,750mL,42,12.99,31/12/2016
12_Pinecrest_29407,12,Pinecrest,29407,WildWisteriaWhirl,750mL,6,15.99,31/12/2016
12_Pinecrest_37731,12,Pinecrest,37731,CosmicCider,3L,8,10.99,31/12/2016
12_Pinecrest_41212,12,Pinecrest,41212,SparkleBliss,750mL,30,14.99,31/12/2016
12_Pinecrest_44854,12,Pinecrest,44854,ChocoMintMystique,750mL,10,49.99,31/12/2016
13_Harmony Bay_1094,13,Harmony Bay,1094,TranquilBrew,750mL,4,41.99,31/12/2016
13_Harmony Bay_1397,13,Harmony Bay,1397,BlueberryBrew,750mL,28,14.99,31/12/2016
13_Harmony Bay_1692,13,Harmony Bay,1692,FrothyForestFable,750mL,9,17.99,31/12/2016
13_Harmony Bay_1896,13,Harmony Bay,1896,AlpineAloeAria,750mL,8,109.99,31/12/2016
13_Harmony Bay_2598,13,Harmony Bay,2598,TropicalTidewave,750mL,3,16.99,31/12/2016
13_Harmony Bay_3237,13,Harmony Bay,3237,ChilledCherryCharm,1.75L,8,23.99,31/12/2016
13_Harmony Bay_3487,13,Harmony Bay,3487,SummerBerryBrio,750mL,7,16.99,31/12/2016
10_Willowville_4246,10,Willowville,4246,TranquilToffeeTwirl,375mL,0,5.49,31/12/2016
10_Willowville_5124,10,Willowville,5124,FrolicFrappe,1.75L,13,64.99,31/12/2016
10_Willowville_5921,10,Willowville,5921,SparklingSaffron,750mL,17,19.99,31/12/2016
10_Willowville_6003,10,Willowville,6003,WhisperingWhiteChocolate,Liter,1,99.99,31/12/2016
38_Willowfield_20400,38,Willowfield,20400,StarrySpicedSorbet,750mL,19,13.99,31/12/2016
38_Willowfield_22421,38,Willowfield,22421,WhisperingWillow,750mL,13,12.99,31/12/2016
38_Willowfield_23874,38,Willowfield,23874,MoonlitMingle,750mL,21,54.99,31/12/2016
38_Willowfield_24002,38,Willowfield,24002,EnchantedElderflowerElixir,1.5L,20,8.99,31/12/2016
38_Willowfield_24310,38,Willowfield,24310,ZestSplash,750mL,0,7.99,31/12/2016
38_Willowfield_24673,38,Willowfield,24673,ZenBrew,1.5L,13,15.99,31/12/2016
30_Whispering Pines_8102,30,Whispering Pines,8102,MidnightMochaMist,1.75L,25,24.99,31/12/2016
30_Whispering Pines_8370,30,Whispering Pines,8370,LavenderLullaby,1.75L,12,8.99,31/12/2016
30_Whispering Pines_8907,30,Whispering Pines,8907,RadiantRainforestRipple,1.5L,2,6.99,31/12/2016
30_Whispering Pines_10452,30,Whispering Pines,10452,MoonlitMapleMocha,750mL,3,9.99,31/12/2016
30_Whispering Pines_11213,30,Whispering Pines,11213,CitrusSilk,750mL,17,21.99,31/12/2016
30_Whispering Pines_14383,30,Whispering Pines,14383,SunlitSnowfruitSip,750mL,6,15.99,31/12/2016
30_Whispering Pines_14439,30,Whispering Pines,14439,LushLagoonLatte,750mL,12,4.99,31/12/2016
30_Whispering Pines_15007,30,Whispering Pines,15007,BubbleHarbor,750mL,9,19.99,31/12/2016
30_Whispering Pines_16159,30,Whispering Pines,16159,GlimmerQuench,750mL,12,9.99,31/12/2016
30_Whispering Pines_16328,30,Whispering Pines,16328,TranquilToastedTaffy,500mL,14,3.99,31/12/2016
30_Whispering Pines_17487,30,Whispering Pines,17487,CelestialSwell,750mL,8,5.99,31/12/2016
30_Whispering Pines_19055,30,Whispering Pines,19055,VelvetVista,750mL,13,9.99,31/12/2016
30_Whispering Pines_19175,30,Whispering Pines,19175,StarrySipAmericano,750mL,18,11.99,31/12/2016
30_Whispering Pines_19507,30,Whispering Pines,19507,VelvetFizz,750mL,28,8.99,31/12/2016
2_Everglade_4246,2,Everglade,4246,TranquilToffeeTwirl,375mL,26,5.49,31/12/2016
2_Everglade_5124,2,Everglade,5124,FrolicFrappe,1.75L,14,64.99,31/12/2016
2_Everglade_5921,2,Everglade,5921,SparklingSaffron,750mL,9,19.99,31/12/2016
2_Everglade_6553,2,Everglade,6553,PomegranatePleasure,750mL,15,13.99,31/12/2016
2_Everglade_7725,2,Everglade,7725,MidnightMangoMist,750mL,19,9.99,31/12/2016
2_Everglade_8102,2,Everglade,8102,MidnightMochaMist,1.75L,7,24.99,31/12/2016
30_Whispering Pines_19549,30,Whispering Pines,19549,FrostedFable,3L,4,13.99,31/12/2016
30_Whispering Pines_20400,30,Whispering Pines,20400,StarrySpicedSorbet,750mL,11,13.99,31/12/2016
38_Willowfield_25005,38,Willowfield,25005,VelvetVioletVapor,750mL,10,17.99,31/12/2016
38_Willowfield_25159,38,Willowfield,25159,Peaches-n-Dream,750mL,28,11.99,31/12/2016
38_Willowfield_25192,38,Willowfield,25192,BlissBerry,750mL,11,74.99,31/12/2016
4_Cedar Ridge_5921,4,Cedar Ridge,5921,SparklingSaffron,750mL,18,19.99,31/12/2016
4_Cedar Ridge_6553,4,Cedar Ridge,6553,PomegranatePleasure,750mL,15,13.99,31/12/2016
4_Cedar Ridge_7725,4,Cedar Ridge,7725,MidnightMangoMist,750mL,20,9.99,31/12/2016
4_Cedar Ridge_8102,4,Cedar Ridge,8102,MidnightMochaMist,1.75L,14,24.99,31/12/2016
4_Cedar Ridge_8370,4,Cedar Ridge,8370,LavenderLullaby,1.75L,12,8.99,31/12/2016
4_Cedar Ridge_8847,4,Cedar Ridge,8847,LuminousLagoon,750mL,26,5.99,31/12/2016
