InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
49_Sapphire Springs_16328,49,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8691,29/01/2016,01/02/2016,13/02/2016,16/03/2016,2.75,12,33,2
1_Havenbrook_29996,1,29996,WhisperQuencher,750mL,1392,ZestZing Beverage Co.,8691,29/01/2016,04/02/2016,13/02/2016,16/03/2016,10.12,12,121.44,2
7_Misty Hollow_33683,7,33683,FrothEuphoria,1.5L,1392,ZestZing Beverage Co.,8691,29/01/2016,02/02/2016,13/02/2016,16/03/2016,10.38,6,62.28,2
38_Willowfield_11213,38,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8691,29/01/2016,01/02/2016,13/02/2016,16/03/2016,12.66,12,151.92,2
33_Crestwood_8847,33,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8691,29/01/2016,04/02/2016,13/02/2016,16/03/2016,3.97,12,47.64,2
67_Willow Creek_11213,67,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8691,29/01/2016,05/02/2016,13/02/2016,16/03/2016,12.66,7,88.62,2
35_Moonlight Cove_8847,35,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8691,29/01/2016,02/02/2016,13/02/2016,16/03/2016,3.97,12,47.64,2
68_Radiant Ridge_8847,68,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8691,29/01/2016,04/02/2016,13/02/2016,16/03/2016,3.97,12,47.64,2
11_Eldertown_11213,11,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8691,29/01/2016,02/02/2016,13/02/2016,16/03/2016,12.66,12,151.92,2
23_Willowbrook_8847,23,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8691,29/01/2016,04/02/2016,13/02/2016,16/03/2016,3.97,12,47.64,2
46_Silverbrook_16328,46,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8691,29/01/2016,03/02/2016,13/02/2016,16/03/2016,2.75,11,30.25,2
4_Cedar Ridge_11213,4,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8691,29/01/2016,01/02/2016,13/02/2016,16/03/2016,12.66,36,455.76,2
6_Echo Harbor_804,6,804,TwilightTingle,Liter,480,SipSerenity Supplies,8288,01/01/2016,06/01/2016,19/01/2016,18/02/2016,11.56,3,34.68,1
17_Sunnyside_4246,17,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,8288,01/01/2016,07/01/2016,19/01/2016,18/02/2016,4.22,23,97.06,1
48_Meadowbrook_4246,48,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,8288,01/01/2016,07/01/2016,19/01/2016,18/02/2016,4.22,23,97.06,1
14_Rivertowne_4246,14,4246,TranquilToffeeTwirl,375mL,480,SipSerenity Supplies,8288,01/01/2016,06/01/2016,19/01/2016,18/02/2016,4.22,23,97.06,1
10_Willowville_24673,10,24673,ZenBrew,1.5L,516,BlissBerry Beverage Boutique,8208,27/12/2015,06/01/2016,14/01/2016,21/02/2016,8.96,6,53.76,2
79_Starlight Bluff_11213,79,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8419,11/01/2016,23/01/2016,30/01/2016,01/03/2016,12.66,23,291.18,2
46_Silverbrook_16328,46,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8419,11/01/2016,20/01/2016,30/01/2016,01/03/2016,2.75,11,30.25,2
33_Crestwood_16328,33,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8419,11/01/2016,21/01/2016,30/01/2016,01/03/2016,2.75,12,33,2
6_Echo Harbor_8847,6,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8419,11/01/2016,22/01/2016,30/01/2016,01/03/2016,3.97,12,47.64,2
35_Moonlight Cove_1397,35,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,8330,04/01/2016,12/01/2016,20/01/2016,19/02/2016,10.76,36,387.36,1
45_Willow Lake_6553,45,6553,PomegranatePleasure,750mL,12546,GlimmerGulp Merchants,8330,04/01/2016,13/01/2016,20/01/2016,19/02/2016,7.74,12,92.88,2
15_Meadowhaven_16328,15,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8252,30/12/2015,06/01/2016,12/01/2016,11/02/2016,2.75,12,33,2
46_Silverbrook_16328,46,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8252,30/12/2015,06/01/2016,12/01/2016,11/02/2016,2.75,11,30.25,2
11_Eldertown_16328,11,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8252,30/12/2015,07/01/2016,12/01/2016,11/02/2016,2.75,12,33,2
74_Velvet Vista_11213,74,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8252,30/12/2015,05/01/2016,12/01/2016,11/02/2016,12.66,12,151.92,2
67_Willow Creek_11213,67,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8252,30/12/2015,06/01/2016,12/01/2016,11/02/2016,12.66,12,151.92,2
19_Amber Springs_29407,19,29407,WildWisteriaWhirl,750mL,1392,ZestZing Beverage Co.,8252,30/12/2015,07/01/2016,12/01/2016,11/02/2016,10.33,12,123.96,2
23_Willowbrook_8847,23,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8252,30/12/2015,05/01/2016,12/01/2016,11/02/2016,3.97,12,47.64,2
54_Cascade City_8847,54,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8252,30/12/2015,05/01/2016,12/01/2016,11/02/2016,3.97,12,47.64,2
66_Brookside_8847,66,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8252,30/12/2015,06/01/2016,12/01/2016,11/02/2016,3.97,36,142.92,2
14_Rivertowne_8847,14,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8252,30/12/2015,04/01/2016,12/01/2016,11/02/2016,3.97,36,142.92,2
11_Eldertown_11213,11,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8522,18/01/2016,26/01/2016,03/02/2016,14/03/2016,12.66,12,151.92,2
34_Phoenixville_11213,34,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8522,18/01/2016,25/01/2016,03/02/2016,14/03/2016,12.66,10,126.6,2
11_Eldertown_11213,11,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8522,18/01/2016,25/01/2016,03/02/2016,14/03/2016,12.66,12,151.92,2
76_Sapphire Shores_29996,76,29996,WhisperQuencher,750mL,1392,ZestZing Beverage Co.,8522,18/01/2016,29/01/2016,03/02/2016,14/03/2016,10.12,14,141.68,2
21_Moonstone_11213,21,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8522,18/01/2016,26/01/2016,03/02/2016,14/03/2016,12.66,12,151.92,2
11_Eldertown_16328,11,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8522,18/01/2016,28/01/2016,03/02/2016,14/03/2016,2.75,12,33,2
1_Havenbrook_8102,1,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,8181,24/12/2015,01/01/2016,05/01/2016,11/02/2016,18.65,18,335.7,1
50_Willowgate_16179,50,16179,FrostedMapleMingle,750mL,17035,OasisOpulence Beverages,8181,24/12/2015,02/01/2016,05/01/2016,11/02/2016,34.24,6,205.44,2
50_Willowgate_16179,50,16179,FrostedMapleMingle,750mL,17035,OasisOpulence Beverages,8181,24/12/2015,03/01/2016,05/01/2016,11/02/2016,34.24,3,102.72,2
30_Whispering Pines_8102,30,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,8181,24/12/2015,01/01/2016,05/01/2016,11/02/2016,18.65,12,223.8,1
67_Willow Creek_16179,67,16179,FrostedMapleMingle,750mL,17035,OasisOpulence Beverages,8181,24/12/2015,02/01/2016,05/01/2016,11/02/2016,34.24,5,171.2,2
50_Willowgate_8102,50,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,8181,24/12/2015,02/01/2016,05/01/2016,11/02/2016,18.65,5,93.25,1
76_Sapphire Shores_8102,76,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,8181,24/12/2015,02/01/2016,05/01/2016,11/02/2016,18.65,4,74.6,1
7_Misty Hollow_5124,7,5124,FrolicFrappe,1.75L,7239,HarmonyHaven Drinks,8448,12/01/2016,19/01/2016,30/01/2016,06/03/2016,51.53,6,309.18,1
31_Maplewood_5124,31,5124,FrolicFrappe,1.75L,7239,HarmonyHaven Drinks,8448,12/01/2016,21/01/2016,30/01/2016,06/03/2016,51.53,6,309.18,1
50_Willowgate_2598,50,2598,TropicalTidewave,750mL,8004,BreezeBrew Distributors,8492,15/01/2016,22/01/2016,01/02/2016,13/03/2016,11.44,12,137.28,1
76_Sapphire Shores_3237,76,3237,ChilledCherryCharm,1.75L,8004,BreezeBrew Distributors,8492,15/01/2016,19/01/2016,01/02/2016,13/03/2016,18.17,6,109.02,1
76_Sapphire Shores_10452,76,10452,MoonlitMapleMocha,750mL,7153,CelestialCup Suppliers,8490,15/01/2016,18/01/2016,01/02/2016,26/02/2016,6.07,24,145.68,2
79_Starlight Bluff_3237,79,3237,ChilledCherryCharm,1.75L,8004,BreezeBrew Distributors,8492,15/01/2016,18/01/2016,01/02/2016,13/03/2016,18.17,6,109.02,1
23_Willowbrook_3237,23,3237,ChilledCherryCharm,1.75L,8004,BreezeBrew Distributors,8492,15/01/2016,22/01/2016,01/02/2016,13/03/2016,18.17,6,109.02,1
75_Tranquilton_8370,75,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,8465,13/01/2016,19/01/2016,25/01/2016,04/03/2016,5.71,6,34.26,1
8_Horizon Hills_8370,8,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,8465,13/01/2016,21/01/2016,25/01/2016,04/03/2016,5.71,6,34.26,1
72_Silvergate_8370,72,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,8465,13/01/2016,20/01/2016,25/01/2016,04/03/2016,5.71,6,34.26,1
30_Whispering Pines_8370,30,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,8465,13/01/2016,20/01/2016,25/01/2016,04/03/2016,5.71,6,34.26,1
32_Oceanview_8370,32,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,8465,13/01/2016,19/01/2016,25/01/2016,04/03/2016,5.71,6,34.26,1
20_Silverdale_8102,20,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,8609,24/01/2016,03/02/2016,08/02/2016,17/03/2016,18.65,18,335.7,1
69_Serene Sands_1896,69,1896,AlpineAloeAria,750mL,17035,OasisOpulence Beverages,8609,24/01/2016,04/02/2016,08/02/2016,17/03/2016,68.83,6,412.98,1
55_Skyview_8102,55,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,8609,24/01/2016,04/02/2016,08/02/2016,17/03/2016,18.65,6,111.9,1
11_Eldertown_41212,11,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,8481,14/01/2016,21/01/2016,29/01/2016,26/02/2016,10.52,48,504.96,2
74_Velvet Vista_41212,74,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,8481,14/01/2016,20/01/2016,29/01/2016,26/02/2016,10.52,12,126.24,2
54_Cascade City_41212,54,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,8481,14/01/2016,22/01/2016,29/01/2016,26/02/2016,10.52,12,126.24,2
38_Willowfield_41212,38,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,8481,14/01/2016,22/01/2016,29/01/2016,26/02/2016,10.52,9,94.68,2
54_Cascade City_41212,54,41212,SparkleBliss,750mL,9165,EnchantedElixir Emporium,8481,14/01/2016,19/01/2016,29/01/2016,26/02/2016,10.52,12,126.24,2
33_Crestwood_35862,33,35862,SunburstSip,750mL,3252,BrewBliss Beverages,8238,29/12/2015,07/01/2016,18/01/2016,14/02/2016,13.6,12,163.2,2
6_Echo Harbor_24094,6,24094,CitrusSilhouette,1.5L,3252,BrewBliss Beverages,8238,29/12/2015,04/01/2016,18/01/2016,14/02/2016,4.57,6,27.42,2
9_Eldermere_14439,9,14439,LushLagoonLatte,750mL,3252,BrewBliss Beverages,8238,29/12/2015,06/01/2016,18/01/2016,14/02/2016,3.42,11,37.62,2
53_Sunflower Valley_13932,53,13932,VelvetVanillaVoyage,750mL,3252,BrewBliss Beverages,8238,29/12/2015,06/01/2016,18/01/2016,14/02/2016,3.13,12,37.56,2
39_Tranquil Haven_24094,39,24094,CitrusSilhouette,1.5L,3252,BrewBliss Beverages,8238,29/12/2015,06/01/2016,18/01/2016,14/02/2016,4.57,6,27.42,2
76_Sapphire Shores_14439,76,14439,LushLagoonLatte,750mL,3252,BrewBliss Beverages,8238,29/12/2015,04/01/2016,18/01/2016,14/02/2016,3.42,12,41.04,2
76_Sapphire Shores_35862,76,35862,SunburstSip,750mL,3252,BrewBliss Beverages,8326,04/01/2016,12/01/2016,22/01/2016,27/02/2016,13.6,12,163.2,2
66_Brookside_35862,66,35862,SunburstSip,750mL,3252,BrewBliss Beverages,8326,04/01/2016,11/01/2016,22/01/2016,27/02/2016,13.6,12,163.2,2
62_Amberford_8907,62,8907,RadiantRainforestRipple,1.5L,3252,BrewBliss Beverages,8326,04/01/2016,13/01/2016,22/01/2016,27/02/2016,4.63,4,18.52,2
23_Willowbrook_8907,23,8907,RadiantRainforestRipple,1.5L,3252,BrewBliss Beverages,8326,04/01/2016,12/01/2016,22/01/2016,27/02/2016,4.63,5,23.15,2
34_Phoenixville_14439,34,14439,LushLagoonLatte,750mL,3252,BrewBliss Beverages,8326,04/01/2016,12/01/2016,22/01/2016,27/02/2016,3.42,12,41.04,2
11_Eldertown_14439,11,14439,LushLagoonLatte,750mL,3252,BrewBliss Beverages,8326,04/01/2016,14/01/2016,22/01/2016,27/02/2016,3.42,12,41.04,2
34_Phoenixville_13932,34,13932,VelvetVanillaVoyage,750mL,3252,BrewBliss Beverages,8326,04/01/2016,13/01/2016,22/01/2016,27/02/2016,3.13,72,225.36,2
64_Havenwood_1896,64,1896,AlpineAloeAria,750mL,17035,OasisOpulence Beverages,8489,15/01/2016,21/01/2016,30/01/2016,09/03/2016,68.83,3,206.49,1
67_Willow Creek_16179,67,16179,FrostedMapleMingle,750mL,17035,OasisOpulence Beverages,8489,15/01/2016,22/01/2016,30/01/2016,09/03/2016,34.24,6,205.44,2
13_Harmony Bay_8102,13,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,8489,15/01/2016,20/01/2016,30/01/2016,09/03/2016,18.65,6,111.9,1
17_Sunnyside_8102,17,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,8489,15/01/2016,21/01/2016,30/01/2016,09/03/2016,18.65,6,111.9,1
76_Sapphire Shores_8102,76,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,8489,15/01/2016,18/01/2016,30/01/2016,09/03/2016,18.65,6,111.9,1
24_Lakeview_19507,24,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,8319,03/01/2016,14/01/2016,21/01/2016,04/03/2016,4.99,12,59.88,2
47_Crystal Haven_19507,47,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,8319,03/01/2016,15/01/2016,21/01/2016,04/03/2016,4.99,12,59.88,2
39_Tranquil Haven_19507,39,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,8319,03/01/2016,14/01/2016,21/01/2016,04/03/2016,4.99,12,59.88,2
38_Willowfield_19507,38,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,8319,03/01/2016,14/01/2016,21/01/2016,04/03/2016,4.99,12,59.88,2
26_Serenity Springs_6553,26,6553,PomegranatePleasure,750mL,12546,GlimmerGulp Merchants,8241,29/12/2015,04/01/2016,16/01/2016,15/02/2016,7.74,12,92.88,2
67_Willow Creek_1397,67,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,8241,29/12/2015,08/01/2016,16/01/2016,15/02/2016,10.76,11,118.36,1
15_Meadowhaven_16180,15,16180,CozyCaramelCrave,750mL,12546,GlimmerGulp Merchants,8241,29/12/2015,07/01/2016,16/01/2016,15/02/2016,6.84,12,82.08,2
25_Crystal Falls_1397,25,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,8241,29/12/2015,05/01/2016,16/01/2016,15/02/2016,10.76,12,129.12,1
8_Horizon Hills_1397,8,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,8241,29/12/2015,05/01/2016,16/01/2016,15/02/2016,10.76,11,118.36,1
53_Sunflower Valley_1397,53,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,8241,29/12/2015,06/01/2016,16/01/2016,15/02/2016,10.76,24,258.24,1
25_Crystal Falls_6553,25,6553,PomegranatePleasure,750mL,12546,GlimmerGulp Merchants,8241,29/12/2015,05/01/2016,16/01/2016,15/02/2016,7.74,12,92.88,2
59_Laurelton_1397,59,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,8241,29/12/2015,06/01/2016,16/01/2016,15/02/2016,10.76,12,129.12,1
34_Phoenixville_16328,34,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8360,06/01/2016,12/01/2016,21/01/2016,25/02/2016,2.75,12,33,2
49_Sapphire Springs_8847,49,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8360,06/01/2016,13/01/2016,21/01/2016,25/02/2016,3.97,12,47.64,2
55_Skyview_33683,55,33683,FrothEuphoria,1.5L,1392,ZestZing Beverage Co.,8360,06/01/2016,13/01/2016,21/01/2016,25/02/2016,10.38,6,62.28,2
60_Velvetville_33683,60,33683,FrothEuphoria,1.5L,1392,ZestZing Beverage Co.,8360,06/01/2016,14/01/2016,21/01/2016,25/02/2016,10.38,6,62.28,2
6_Echo Harbor_8847,6,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8360,06/01/2016,13/01/2016,21/01/2016,25/02/2016,3.97,12,47.64,2
31_Maplewood_33683,31,33683,FrothEuphoria,1.5L,1392,ZestZing Beverage Co.,8360,06/01/2016,11/01/2016,21/01/2016,25/02/2016,10.38,6,62.28,2
50_Willowgate_16328,50,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8108,20/12/2015,02/01/2016,11/01/2016,10/02/2016,2.75,11,30.25,2
37_Emberford_16328,37,16328,TranquilToastedTaffy,500mL,1392,ZestZing Beverage Co.,8108,20/12/2015,02/01/2016,11/01/2016,10/02/2016,2.75,12,33,2
15_Meadowhaven_8847,15,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8108,20/12/2015,01/01/2016,11/01/2016,10/02/2016,3.97,12,47.64,2
69_Serene Sands_8847,69,8847,LuminousLagoon,750mL,1392,ZestZing Beverage Co.,8108,20/12/2015,02/01/2016,11/01/2016,10/02/2016,3.97,12,47.64,2
76_Sapphire Shores_11213,76,11213,CitrusSilk,750mL,1392,ZestZing Beverage Co.,8108,20/12/2015,02/01/2016,11/01/2016,10/02/2016,12.66,9,113.94,2
55_Skyview_1397,55,1397,BlueberryBrew,750mL,12546,GlimmerGulp Merchants,8443,12/01/2016,22/01/2016,28/01/2016,04/03/2016,10.76,12,129.12,1
60_Velvetville_24002,60,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,8285,31/12/2015,04/01/2016,18/01/2016,23/02/2016,4.63,4,18.52,2
10_Willowville_24002,10,24002,EnchantedElderflowerElixir,1.5L,9815,FrothFiesta Flavors,8285,31/12/2015,08/01/2016,18/01/2016,23/02/2016,4.63,6,27.78,2
50_Willowgate_37731,50,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8285,31/12/2015,06/01/2016,18/01/2016,23/02/2016,6.7,6,40.2,2
11_Eldertown_37731,11,37731,CosmicCider,3L,9815,FrothFiesta Flavors,8285,31/12/2015,05/01/2016,18/01/2016,23/02/2016,6.7,6,40.2,2
51_Mountaincrest_8370,51,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,8259,30/12/2015,06/01/2016,18/01/2016,26/02/2016,5.71,6,34.26,1
53_Sunflower Valley_8370,53,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,8259,30/12/2015,06/01/2016,18/01/2016,26/02/2016,5.71,6,34.26,1
15_Meadowhaven_8370,15,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,8259,30/12/2015,06/01/2016,18/01/2016,26/02/2016,5.71,6,34.26,1
73_Cypress Springs_8370,73,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,8259,30/12/2015,04/01/2016,18/01/2016,26/02/2016,5.71,6,34.26,1
76_Sapphire Shores_8370,76,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,8259,30/12/2015,04/01/2016,18/01/2016,26/02/2016,5.71,6,34.26,1
45_Willow Lake_8370,45,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,8259,30/12/2015,06/01/2016,18/01/2016,26/02/2016,5.71,5,28.55,1
69_Serene Sands_8370,69,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,8259,30/12/2015,06/01/2016,18/01/2016,26/02/2016,5.71,6,34.26,1
31_Maplewood_8370,31,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,8259,30/12/2015,05/01/2016,18/01/2016,26/02/2016,5.71,6,34.26,1
25_Crystal Falls_8370,25,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,8259,30/12/2015,05/01/2016,18/01/2016,26/02/2016,5.71,6,34.26,1
14_Rivertowne_8370,14,8370,LavenderLullaby,1.75L,660,ZenZest Tea Traders,8259,30/12/2015,04/01/2016,18/01/2016,26/02/2016,5.71,6,34.26,1
55_Skyview_27644,55,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8276,31/12/2015,05/01/2016,18/01/2016,28/02/2016,6.84,11,75.24,2
60_Velvetville_27644,60,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8276,31/12/2015,08/01/2016,18/01/2016,28/02/2016,6.84,10,68.4,2
73_Cypress Springs_27644,73,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8276,31/12/2015,08/01/2016,18/01/2016,28/02/2016,6.84,11,75.24,2
34_Phoenixville_18884,34,18884,VanillaVelour,750mL,4425,QuenchQuest Beverages,8276,31/12/2015,07/01/2016,18/01/2016,28/02/2016,9.67,12,116.04,2
73_Cypress Springs_45474,73,45474,WhisperingWindchai,750mL,4425,QuenchQuest Beverages,8276,31/12/2015,04/01/2016,18/01/2016,28/02/2016,33.55,12,402.6,2
68_Radiant Ridge_15007,68,15007,BubbleHarbor,750mL,4425,QuenchQuest Beverages,8276,31/12/2015,05/01/2016,18/01/2016,28/02/2016,13.79,12,165.48,2
11_Eldertown_27644,11,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8276,31/12/2015,07/01/2016,18/01/2016,28/02/2016,6.84,12,82.08,2
66_Brookside_18884,66,18884,VanillaVelour,750mL,4425,QuenchQuest Beverages,8276,31/12/2015,06/01/2016,18/01/2016,28/02/2016,9.67,12,116.04,2
56_Horizonville_27644,56,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,19/01/2016,25/01/2016,13/03/2016,6.84,12,82.08,2
61_Crystal Bay_44854,61,44854,ChocoMintMystique,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,18/01/2016,25/01/2016,13/03/2016,35.37,12,424.44,2
77_Willowmere_27644,77,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,19/01/2016,25/01/2016,13/03/2016,6.84,12,82.08,2
60_Velvetville_27644,60,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,19/01/2016,25/01/2016,13/03/2016,6.84,12,82.08,2
69_Serene Sands_27644,69,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,20/01/2016,25/01/2016,13/03/2016,6.84,12,82.08,2
41_Twilight Harbor_27644,41,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,20/01/2016,25/01/2016,13/03/2016,6.84,12,82.08,2
79_Starlight Bluff_27644,79,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,19/01/2016,25/01/2016,13/03/2016,6.84,24,164.16,2
7_Misty Hollow_27644,7,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,22/01/2016,25/01/2016,13/03/2016,6.84,24,164.16,2
31_Maplewood_27644,31,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,21/01/2016,25/01/2016,13/03/2016,6.84,12,82.08,2
67_Willow Creek_27644,67,27644,EnchantedIced,750mL,4425,QuenchQuest Beverages,8426,11/01/2016,22/01/2016,25/01/2016,13/03/2016,6.84,10,68.4,2
55_Skyview_16179,55,16179,FrostedMapleMingle,750mL,17035,OasisOpulence Beverages,8257,30/12/2015,04/01/2016,13/01/2016,25/02/2016,34.24,6,205.44,2
73_Cypress Springs_1896,73,1896,AlpineAloeAria,750mL,17035,OasisOpulence Beverages,8257,30/12/2015,07/01/2016,13/01/2016,25/02/2016,68.83,6,412.98,1
55_Skyview_16179,55,16179,FrostedMapleMingle,750mL,17035,OasisOpulence Beverages,8257,30/12/2015,05/01/2016,13/01/2016,25/02/2016,34.24,6,205.44,2
49_Sapphire Springs_16179,49,16179,FrostedMapleMingle,750mL,17035,OasisOpulence Beverages,8257,30/12/2015,04/01/2016,13/01/2016,25/02/2016,34.24,6,205.44,2
57_Marbleton_8102,57,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,8257,30/12/2015,07/01/2016,13/01/2016,25/02/2016,18.65,6,111.9,1
56_Horizonville_8102,56,8102,MidnightMochaMist,1.75L,17035,OasisOpulence Beverages,8257,30/12/2015,05/01/2016,13/01/2016,25/02/2016,18.65,6,111.9,1
76_Sapphire Shores_35862,76,35862,SunburstSip,750mL,3252,BrewBliss Beverages,8438,12/01/2016,19/01/2016,25/01/2016,12/03/2016,13.6,12,163.2,2
37_Emberford_14439,37,14439,LushLagoonLatte,750mL,3252,BrewBliss Beverages,8438,12/01/2016,22/01/2016,25/01/2016,12/03/2016,3.42,12,41.04,2
50_Willowgate_8907,50,8907,RadiantRainforestRipple,1.5L,3252,BrewBliss Beverages,8438,12/01/2016,19/01/2016,25/01/2016,12/03/2016,4.63,5,23.15,2
73_Cypress Springs_14439,73,14439,LushLagoonLatte,750mL,3252,BrewBliss Beverages,8438,12/01/2016,21/01/2016,25/01/2016,12/03/2016,3.42,12,41.04,2
67_Willow Creek_35862,67,35862,SunburstSip,750mL,3252,BrewBliss Beverages,8438,12/01/2016,22/01/2016,25/01/2016,12/03/2016,13.6,11,149.6,2
38_Willowfield_24673,38,24673,ZenBrew,1.5L,516,BlissBerry Beverage Boutique,8208,27/12/2015,05/01/2016,14/01/2016,21/02/2016,8.96,18,161.28,2
34_Phoenixville_24673,34,24673,ZenBrew,1.5L,516,BlissBerry Beverage Boutique,8208,27/12/2015,06/01/2016,14/01/2016,21/02/2016,8.96,8,71.68,2
54_Cascade City_19507,54,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,8450,12/01/2016,19/01/2016,31/01/2016,08/03/2016,4.99,12,59.88,2
25_Crystal Falls_19507,25,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,8450,12/01/2016,22/01/2016,31/01/2016,08/03/2016,4.99,12,59.88,2
58_Frostwood_19507,58,19507,VelvetFizz,750mL,2000,TranquilTaste Traders,8450,12/01/2016,21/01/2016,31/01/2016,08/03/2016,4.99,12,59.88,2
